Date,Close,High,Low,Open,Volume,Agg_mean,Agg_max,Agg_std,Agg_min,Kurt,skewness,month,year,day,dayOfweek,is_weekend,dayOfyear,quarter,lag_1,lag_2,lag_3
2021-10-01,1757.0,1762.5999755859375,1748.5,1754.300048828125,2220.0,1871.3500061035156,2220.0,232.50534322132424,1748.5,3.9875537661016196,1.9962912421545314,10,2021,1,5,0,274,4,1755.300048828125,1721.5,1735.800048828125
2021-10-04,1766.199951171875,1768.9000244140625,1749.5,1764.5,417.0,1424.9750061035156,1768.9000244140625,672.0346529490904,417.0,3.996925006685828,-1.999085903691681,10,2021,4,1,0,277,4,1757.0,1755.300048828125,1721.5
2021-10-05,1759.5999755859375,1764.300048828125,1749.0,1764.300048828125,98.0,1343.9000244140625,1764.300048828125,830.6313305972707,98.0,3.998482892674801,-1.9995485541214126,10,2021,5,2,0,278,4,1766.199951171875,1757.0,1755.300048828125
2021-10-06,1760.5,1762.9000244140625,1744.699951171875,1759.300048828125,56.0,1330.7250061035156,1762.9000244140625,849.8531069206571,56.0,3.9982757332922922,-1.9994864946789714,10,2021,6,3,0,279,4,1759.5999755859375,1766.199951171875,1757.0
2021-10-07,1757.9000244140625,1762.4000244140625,1752.800048828125,1762.4000244140625,336.0,1403.4000244140625,1762.4000244140625,711.6144061638271,336.0,3.999187540919653,-1.9997577122446109,10,2021,7,4,0,280,4,1760.5,1759.5999755859375,1766.199951171875
2021-10-08,1756.300048828125,1780.0,1754.199951171875,1757.0,254.0,1386.2999877929688,1780.0,754.955151884814,254.0,3.9953610959483044,-1.9985887522732673,10,2021,8,5,0,281,4,1757.9000244140625,1760.5,1759.5999755859375
2021-10-11,1754.5999755859375,1757.800048828125,1752.199951171875,1756.5999755859375,128.0,1348.6499938964844,1757.800048828125,813.7702236355269,128.0,3.9998246636297736,-1.9999475185023092,10,2021,11,1,0,284,4,1756.300048828125,1757.9000244140625,1760.5
2021-10-12,1758.300048828125,1768.0,1749.800048828125,1751.9000244140625,139.0,1352.1750183105469,1768.0,808.8242054258742,139.0,3.9979931700525597,-1.9993924620224914,10,2021,12,2,0,285,4,1754.5999755859375,1756.300048828125,1757.9000244140625
2021-10-13,1793.699951171875,1794.5,1760.800048828125,1760.800048828125,150.0,1366.5250244140625,1794.5,811.1722596561182,150.0,3.9924378212144234,-1.9976884194131157,10,2021,13,3,0,286,4,1758.300048828125,1754.5999755859375,1756.300048828125
2021-10-14,1796.699951171875,1799.9000244140625,1792.0,1792.199951171875,337.0,1430.2749938964844,1799.9000244140625,728.8592754443664,337.0,3.9994925653567854,-1.9998470424409445,10,2021,14,4,0,287,4,1793.699951171875,1758.300048828125,1754.5999755859375
2021-10-15,1767.199951171875,1795.4000244140625,1766.5999755859375,1794.5,874.0,1557.625,1795.4000244140625,455.94605269565653,874.0,3.982461818749467,-1.9948784139864084,10,2021,15,5,0,288,4,1796.699951171875,1793.699951171875,1758.300048828125
2021-10-18,1764.800048828125,1770.0999755859375,1759.5,1761.5999755859375,266.0,1389.2999877929688,1770.0999755859375,748.8806810228048,266.0,3.999253785417064,-1.9997750362045257,10,2021,18,1,0,291,4,1767.199951171875,1796.699951171875,1793.699951171875
2021-10-19,1769.699951171875,1785.0,1767.5,1777.5999755859375,51.0,1345.2749938964844,1785.0,862.8798074645896,51.0,3.9986160128337644,-1.9995856452408807,10,2021,19,2,0,292,4,1764.800048828125,1767.199951171875,1796.699951171875
2021-10-20,1784.0999755859375,1785.5999755859375,1774.0,1774.5999755859375,127.0,1365.2999877929688,1785.5999755859375,825.55054751202,127.0,3.999169349699045,-1.999749289646026,10,2021,20,3,0,293,4,1769.699951171875,1764.800048828125,1767.199951171875
2021-10-21,1781.199951171875,1785.699951171875,1781.0,1782.0,146.0,1373.6749877929688,1785.699951171875,818.4524883915957,146.0,3.9998781632992397,-1.9999633790153029,10,2021,21,4,0,294,4,1784.0999755859375,1769.699951171875,1764.800048828125
2021-10-22,1795.5,1806.9000244140625,1784.0,1787.0999755859375,532.0,1477.5,1806.9000244140625,630.4149482594244,532.0,3.9948778278917345,-1.9984412230193902,10,2021,22,5,0,295,4,1781.199951171875,1784.0999755859375,1769.699951171875
2021-10-25,1806.0,1809.0,1794.0,1794.300048828125,140.0,1384.3250122070312,1809.0,829.5795536568756,140.0,3.998584001631336,-1.999571789418129,10,2021,25,1,0,298,4,1795.5,1781.199951171875,1784.0999755859375
2021-10-26,1792.699951171875,1808.800048828125,1788.5999755859375,1808.800048828125,359.0,1441.3000183105469,1808.800048828125,721.596178578975,359.0,3.996485183144028,-1.9989584627914705,10,2021,26,2,0,299,4,1806.0,1795.5,1781.199951171875
2021-10-27,1797.9000244140625,1798.0999755859375,1791.5,1791.5,543.0,1481.0249938964844,1798.0999755859375,625.3577354916738,543.0,3.999506706790939,-1.9998513135830227,10,2021,27,3,0,300,4,1792.699951171875,1806.0,1795.5
2021-10-28,1801.5999755859375,1807.300048828125,1795.5,1795.5,452.0,1462.5750122070312,1807.300048828125,673.7396384273262,452.0,3.9986447105916234,-1.9995902156249097,10,2021,28,4,0,301,4,1797.9000244140625,1792.699951171875,1806.0
2021-10-29,1783.0,1797.0,1774.5999755859375,1793.0999755859375,583.0,1486.9249877929688,1797.0,602.6958653979685,583.0,3.9946915850159535,-1.9984285213219972,10,2021,29,5,0,302,4,1801.5999755859375,1797.9000244140625,1792.699951171875
2021-11-01,1795.0999755859375,1795.0999755859375,1786.699951171875,1787.5,142.0,1377.8249816894531,1795.0999755859375,823.8920170337952,142.0,3.9995791490320087,-1.9998732130657564,11,2021,1,1,0,305,4,1783.0,1801.5999755859375,1797.9000244140625
2021-11-02,1788.699951171875,1795.5,1787.699951171875,1790.5,213.0,1396.6749877929688,1795.5,789.123253852858,213.0,3.999666144747909,-1.9998996626064556,11,2021,2,2,0,306,4,1795.0999755859375,1783.0,1801.5999755859375
2021-11-03,1763.5999755859375,1768.0,1761.800048828125,1768.0,108.0,1351.4500122070312,1768.0,828.9718270390223,108.0,3.999750775277814,-1.9999254800330222,11,2021,3,3,0,307,4,1788.699951171875,1795.0999755859375,1783.0
2021-11-04,1793.0,1798.199951171875,1776.199951171875,1776.5999755859375,103.0,1363.4999694824219,1798.199951171875,840.3961639360326,103.0,3.9970348494777994,-1.999100052523058,11,2021,4,4,0,308,4,1763.5999755859375,1788.699951171875,1795.0999755859375
2021-11-05,1816.4000244140625,1817.0999755859375,1794.9000244140625,1794.9000244140625,239.0,1411.4750061035156,1817.0999755859375,781.7200575521354,239.0,3.9964500692354683,-1.9989213528670642,11,2021,5,5,0,309,4,1793.0,1763.5999755859375,1788.699951171875
2021-11-08,1827.4000244140625,1827.4000244140625,1816.9000244140625,1817.0,261.0,1430.5750122070312,1827.4000244140625,779.732237318202,261.0,3.9992052496035626,-1.9997601439214427,11,2021,8,1,0,312,4,1816.4000244140625,1793.0,1763.5999755859375
2021-11-09,1830.199951171875,1832.699951171875,1820.699951171875,1826.0999755859375,170.0,1412.3749694824219,1832.699951171875,828.2645161975197,170.0,3.999298509824026,-1.9997893467444263,11,2021,9,2,0,313,4,1827.4000244140625,1816.4000244140625,1793.0
2021-11-10,1847.5999755859375,1865.0,1824.9000244140625,1825.800048828125,795.0,1577.6750183105469,1865.0,522.1181423785528,795.0,3.975035505433169,-1.9922466228798572,11,2021,10,3,0,314,4,1830.199951171875,1827.4000244140625,1816.4000244140625
2021-11-11,1863.199951171875,1866.5,1853.9000244140625,1853.9000244140625,292.0,1466.5750122070312,1866.5,783.0725350235672,292.0,3.998855553769875,-1.9996541876048664,11,2021,11,4,0,315,4,1847.5999755859375,1830.199951171875,1827.4000244140625
2021-11-12,1867.9000244140625,1867.9000244140625,1847.5999755859375,1860.800048828125,210.0,1446.5750122070312,1867.9000244140625,824.4262507835118,210.0,3.9979109428879447,-1.9993762110174318,11,2021,12,5,0,316,4,1863.199951171875,1847.5999755859375,1830.199951171875
2021-11-15,1866.0999755859375,1866.9000244140625,1864.5,1864.5,87.0,1420.7250061035156,1866.9000244140625,889.1507238719221,87.0,3.999967647601533,-1.999990282618548,11,2021,15,1,0,319,4,1867.9000244140625,1863.199951171875,1847.5999755859375
2021-11-16,1853.5999755859375,1853.5999755859375,1853.5999755859375,1853.5999755859375,1.0,1390.4499816894531,1853.5999755859375,926.2999877929688,1.0,4.0,-1.9999999999999998,11,2021,16,2,0,320,4,1866.0999755859375,1867.9000244140625,1863.199951171875
2021-11-17,1869.699951171875,1869.699951171875,1862.5999755859375,1862.5999755859375,2.0,1399.2249755859375,1869.699951171875,931.4893301059532,2.0,3.999742447550396,-1.9999224713486379,11,2021,17,3,0,321,4,1853.5999755859375,1866.0999755859375,1867.9000244140625
2021-11-18,1861.0,1861.0,1861.0,1861.0,9.0,1398.0,1861.0,926.0,9.0,4.0,-1.9999999999999998,11,2021,18,4,0,322,4,1869.699951171875,1853.5999755859375,1866.0999755859375
2021-11-19,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21.0,1393.6499633789062,1851.199951171875,915.0999755859375,21.0,4.0,-2.0,11,2021,19,5,0,323,4,1861.0,1869.699951171875,1853.5999755859375
2021-11-22,1806.0,1841.5999755859375,1805.699951171875,1841.5999755859375,14.0,1375.7249755859375,1841.5999755859375,907.974379230062,14.0,3.992962557010884,-1.9979250288368706,11,2021,22,1,0,326,4,1851.199951171875,1861.0,1869.699951171875
2021-11-23,1783.5,1795.5,1783.5,1795.5,264.0,1409.625,1795.5,763.7709489761967,264.0,3.998897188101001,-1.999671445675865,11,2021,23,2,0,327,4,1806.0,1851.199951171875,1861.0
2021-11-24,1784.0999755859375,1793.0,1781.4000244140625,1793.0,188.0,1388.8500061035156,1793.0,800.5853460994401,188.0,3.9990624570588587,-1.9997205331779095,11,2021,24,3,0,328,4,1783.5,1806.0,1851.199951171875
2021-11-26,1785.300048828125,1791.4000244140625,1785.300048828125,1791.0999755859375,186800.0,48041.95001220703,186800.0,92505.36670113211,1785.300048828125,3.999999981578341,1.9999999944733453,11,2021,26,5,0,330,4,1784.0999755859375,1783.5,1806.0
2021-11-29,1782.300048828125,1798.9000244140625,1779.0999755859375,1791.699951171875,26926.0,8073.924987792969,26926.0,12568.052672045967,1779.0999755859375,3.999991523419169,1.9999974563201643,11,2021,29,1,0,333,4,1785.300048828125,1784.0999755859375,1783.5
2021-11-30,1773.5999755859375,1808.0999755859375,1768.699951171875,1783.9000244140625,4903.0,2565.9249877929688,4903.0,1558.1344790242342,1768.699951171875,3.997825631647828,1.9993501020556166,11,2021,30,2,0,334,4,1782.300048828125,1785.300048828125,1784.0999755859375
2021-12-01,1781.5999755859375,1790.5,1772.300048828125,1774.800048828125,1128.0,1616.4000244140625,1790.5,325.6996421517642,1128.0,3.9879716399601293,-1.9963109524285128,12,2021,1,3,0,335,4,1773.5999755859375,1782.300048828125,1785.300048828125
2021-12-02,1760.699951171875,1780.9000244140625,1760.5999755859375,1780.9000244140625,1557.0,1719.8500061035156,1780.9000244140625,108.98760475725302,1557.0,3.837313504078221,-1.9548341502253028,12,2021,2,4,0,336,4,1781.5999755859375,1773.5999755859375,1782.300048828125
2021-12-03,1782.0,1785.0999755859375,1766.5,1767.5,694.0,1503.2749938964844,1785.0999755859375,539.5842824925544,694.0,3.995044200227607,-1.9984908601120503,12,2021,3,5,0,337,4,1760.699951171875,1781.5999755859375,1773.5999755859375
2021-12-06,1777.5,1783.0,1777.199951171875,1780.199951171875,381.0,1430.3499755859375,1783.0,699.5706592767913,381.0,3.9997707504151876,-1.9999312378265977,12,2021,6,1,0,340,4,1782.0,1760.699951171875,1781.5999755859375
2021-12-07,1782.5999755859375,1786.0999755859375,1772.300048828125,1779.5,308.0,1411.4750061035156,1786.0999755859375,735.6715898743096,308.0,3.9988259340218058,-1.9996479611441358,12,2021,7,2,0,341,4,1777.5,1782.0,1760.699951171875
2021-12-08,1783.4000244140625,1789.9000244140625,1779.0,1789.9000244140625,1383.0,1685.4500122070312,1789.9000244140625,201.69880201279986,1383.0,3.9867938997789487,-1.9961304089604919,12,2021,8,3,0,342,4,1782.5999755859375,1777.5,1782.0
2021-12-09,1774.5999755859375,1783.5,1771.800048828125,1783.5,455.0,1448.4500122070312,1783.5,662.3229729714324,455.0,3.9986050153442285,-1.9995847567144482,12,2021,9,4,0,343,4,1783.4000244140625,1782.5999755859375,1777.5
2021-12-10,1782.9000244140625,1785.4000244140625,1769.0999755859375,1773.800048828125,545.0,1468.3250122070312,1785.4000244140625,615.5881247845956,545.0,3.9975364183305224,-1.9992557449179442,12,2021,10,5,0,344,4,1774.5999755859375,1783.4000244140625,1782.5999755859375
2021-12-13,1786.300048828125,1787.0999755859375,1783.800048828125,1784.4000244140625,206.0,1390.3250122070312,1787.0999755859375,789.5513126228634,206.0,3.999933986794737,-1.9999801664258814,12,2021,13,1,0,347,4,1782.9000244140625,1774.5999755859375,1783.4000244140625
2021-12-14,1770.4000244140625,1787.0,1769.0,1787.0,322.0,1416.25,1787.0,729.5493472000369,322.0,3.9972725358092127,-1.999190605796962,12,2021,14,2,0,348,4,1786.300048828125,1782.9000244140625,1774.5999755859375
2021-12-15,1762.5999755859375,1778.699951171875,1753.9000244140625,1767.4000244140625,283.0,1395.75,1778.699951171875,741.9026010282187,283.0,3.996260669423176,-1.9988803032018678,12,2021,15,3,0,349,4,1770.4000244140625,1786.300048828125,1782.9000244140625
2021-12-16,1796.5999755859375,1798.0999755859375,1781.0,1781.0,21.0,1345.2749938964844,1798.0999755859375,882.8867963277067,21.0,3.998343643870893,-1.9994987669085034,12,2021,16,4,0,350,4,1762.5999755859375,1770.4000244140625,1786.300048828125
2021-12-17,1803.800048828125,1812.9000244140625,1803.800048828125,1804.0,654.0,1518.6750183105469,1812.9000244140625,576.4656305773124,654.0,3.998921964396949,-1.9996743279730538,12,2021,17,5,0,351,4,1796.5999755859375,1762.5999755859375,1770.4000244140625
2021-12-20,1793.699951171875,1799.800048828125,1792.0,1796.800048828125,226.0,1403.6500244140625,1799.800048828125,785.1065887466237,226.0,3.999664773876191,-1.999899581297819,12,2021,20,1,0,354,4,1803.800048828125,1796.5999755859375,1762.5999755859375
2021-12-21,1787.9000244140625,1796.5,1787.9000244140625,1791.4000244140625,575.0,1487.7000122070312,1796.5,608.4769208133001,575.0,3.999327346398598,-1.9997978516939907,12,2021,21,2,0,355,4,1793.699951171875,1803.800048828125,1796.5999755859375
2021-12-22,1801.5999755859375,1805.199951171875,1785.5,1786.0,567.0,1485.9249877929688,1805.199951171875,612.6853015811632,567.0,3.995566993764804,-1.9986510190065885,12,2021,22,3,0,356,4,1787.9000244140625,1793.699951171875,1803.800048828125
2021-12-23,1811.199951171875,1811.199951171875,1800.800048828125,1806.0,193.0,1402.75,1811.199951171875,806.51117557547,193.0,3.9994457496741482,-1.9998337225981921,12,2021,23,4,0,357,4,1801.5999755859375,1787.9000244140625,1793.699951171875
2021-12-27,1808.0999755859375,1812.0999755859375,1807.0,1810.0,150.0,1394.7749938964844,1812.0999755859375,829.8526349344208,150.0,3.999872729402611,-1.9999618459132678,12,2021,27,1,0,361,4,1811.199951171875,1801.5999755859375,1787.9000244140625
2021-12-28,1810.199951171875,1818.0,1805.5,1812.0,146.0,1395.375,1818.0,832.9323076737188,146.0,3.999248676649408,-1.999774688876224,12,2021,28,2,0,362,4,1808.0999755859375,1811.199951171875,1801.5999755859375
2021-12-29,1805.0999755859375,1805.0999755859375,1791.4000244140625,1803.199951171875,623.0,1505.6749877929688,1805.0999755859375,588.4811970306505,623.0,3.997864875009764,-1.9993651541407014,12,2021,29,3,0,363,4,1810.199951171875,1808.0999755859375,1811.199951171875
2021-12-30,1812.699951171875,1816.0,1796.0,1801.699951171875,306.0,1429.9249877929688,1816.0,749.3305526031995,306.0,3.997492658058743,-1.9992424112965868,12,2021,30,4,0,364,4,1805.0999755859375,1810.199951171875,1808.0999755859375
2021-12-31,1827.5,1827.800048828125,1821.4000244140625,1825.0999755859375,80.0,1388.5750122070312,1827.800048828125,872.3872859788069,80.0,3.999819038927914,-1.9999457524449684,12,2021,31,5,0,365,4,1812.699951171875,1805.0999755859375,1810.199951171875
2022-01-03,1799.4000244140625,1830.0999755859375,1798.800048828125,1830.0999755859375,116.0,1393.75,1830.0999755859375,851.9611115818536,116.0,3.993929319947302,-1.9982079078793689,1,2022,3,1,0,3,1,1827.5,1812.699951171875,1805.0999755859375
2022-01-04,1814.0,1815.300048828125,1800.0,1800.5,38.0,1363.4500122070312,1815.300048828125,883.6618459806855,38.0,3.998717103858702,-1.9996121984135353,1,2022,4,2,0,4,1,1799.4000244140625,1827.5,1812.699951171875
2022-01-05,1824.5999755859375,1824.5999755859375,1813.0999755859375,1813.0999755859375,8.0,1364.6999816894531,1824.5999755859375,904.4829008435121,8.0,3.9992845912493102,-1.9997841555158264,1,2022,5,3,0,5,1,1814.0,1799.4000244140625,1827.5
2022-01-06,1788.699951171875,1791.300048828125,1787.0999755859375,1787.0999755859375,30.0,1348.875,1791.300048828125,879.2522292475123,30.0,3.999898746451745,-1.9999695592653706,1,2022,6,4,0,6,1,1824.5999755859375,1814.0,1799.4000244140625
2022-01-07,1797.0,1797.0,1784.4000244140625,1791.800048828125,17.0,1347.5500183105469,1797.0,887.0484118157169,17.0,3.999319805678347,-1.9997962707206987,1,2022,7,5,0,7,1,1788.699951171875,1824.5999755859375,1814.0
2022-01-10,1798.4000244140625,1798.699951171875,1790.4000244140625,1794.9000244140625,534.0,1479.5,1798.699951171875,630.3424623195402,534.0,3.9994203949368057,-1.9998262442334964,1,2022,10,1,0,10,1,1797.0,1788.699951171875,1824.5999755859375
2022-01-11,1818.5999755859375,1822.5,1803.0,1803.9000244140625,743.0,1543.1000061035156,1822.5,533.475720389215,743.0,3.9943917145655803,-1.9982904276815214,1,2022,11,2,0,11,1,1798.4000244140625,1797.0,1788.699951171875
2022-01-12,1827.199951171875,1827.199951171875,1816.9000244140625,1819.0,1547.0,1752.5249938964844,1827.199951171875,137.08871014885813,1547.0,3.9794047923490616,-1.993657259208127,1,2022,12,3,0,12,1,1818.5999755859375,1798.4000244140625,1797.0
2022-01-13,1821.199951171875,1823.0,1815.4000244140625,1819.800048828125,40.0,1374.5500183105469,1823.0,889.7054671832557,40.0,3.9997545911692853,-1.9999264423324514,1,2022,13,4,0,13,1,1827.199951171875,1818.5999755859375,1798.4000244140625
2022-01-14,1816.5,1822.0,1816.5,1821.5,816.0,1569.0,1822.0,502.00614206069895,816.0,3.999508952314443,-1.99985334786763,1,2022,14,5,0,14,1,1821.199951171875,1827.199951171875,1818.5999755859375
2022-01-18,1812.300048828125,1820.0999755859375,1812.300048828125,1816.800048828125,900.0,1587.3000183105469,1820.0999755859375,458.2111642091021,900.0,3.999025266683905,-1.999708077499098,1,2022,18,2,0,18,1,1816.5,1821.199951171875,1827.199951171875
2022-01-19,1843.0999755859375,1843.0999755859375,1817.4000244140625,1817.4000244140625,4.0,1370.4750061035156,1843.0999755859375,911.0638923931422,4.0,3.9964972109614187,-1.9989357686839397,1,2022,19,3,0,19,1,1812.300048828125,1816.5,1821.199951171875
2022-01-20,1842.5,1843.0,1838.199951171875,1840.5999755859375,20.0,1385.4499816894531,1843.0,910.3020970282363,20.0,3.9999073176134345,-1.9999721952196043,1,2022,20,4,0,20,1,1843.0999755859375,1812.300048828125,1816.5
2022-01-21,1831.800048828125,1842.4000244140625,1828.9000244140625,1838.0,19.0,1382.0750122070312,1842.4000244140625,908.7340630045796,19.0,3.999232774987579,-1.9997705787995228,1,2022,21,5,0,21,1,1842.5,1843.0999755859375,1812.300048828125
2022-01-24,1841.699951171875,1842.0999755859375,1837.9000244140625,1837.9000244140625,8.0,1381.4750061035156,1842.0999755859375,915.6521445726174,8.0,3.999906636175943,-1.999971933600296,1,2022,24,1,0,24,1,1831.800048828125,1842.5,1843.0999755859375
2022-01-25,1852.699951171875,1852.699951171875,1842.0,1843.0,11.0,1387.1749877929688,1852.699951171875,917.4626826268513,11.0,3.9994487105632857,-1.999833814190178,1,2022,25,2,0,25,1,1841.699951171875,1831.800048828125,1842.5
2022-01-26,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55.0,1386.1750183105469,1829.9000244140625,887.4500122070312,55.0,4.0,-2.0,1,2022,26,3,0,26,1,1852.699951171875,1841.699951171875,1831.800048828125
2022-01-27,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036.0,50353.975036621094,196036.0,97121.34997558594,1793.300048828125,4.0,1.9999999999999993,1,2022,27,4,0,27,1,1829.9000244140625,1852.699951171875,1841.699951171875
2022-01-28,1784.9000244140625,1798.4000244140625,1778.800048828125,1797.5,28521.0,8473.925018310547,28521.0,13364.71970834313,1778.800048828125,3.99999086420657,1.9999972575266738,1,2022,28,5,0,28,1,1793.300048828125,1829.9000244140625,1852.699951171875
2022-01-31,1795.0,1798.5,1785.0999755859375,1788.5,1735.0,1776.7749938964844,1798.5,28.42479606204359,1735.0,3.3093474531554996,-1.7550626191525611,1,2022,31,1,0,31,1,1784.9000244140625,1793.300048828125,1829.9000244140625
2022-02-01,1800.300048828125,1806.0999755859375,1797.0999755859375,1797.199951171875,223.0,1405.8499755859375,1806.0999755859375,788.5779380494077,223.0,3.999429625999312,-1.9998280192439921,2,2022,1,2,0,32,1,1795.0,1784.9000244140625,1793.300048828125
2022-02-02,1809.199951171875,1810.0999755859375,1795.0999755859375,1797.800048828125,1690.0,1773.25,1810.0999755859375,55.882643492869875,1690.0,3.749861228943267,-1.9165654846480176,2,2022,2,3,0,33,1,1800.300048828125,1795.0,1784.9000244140625
2022-02-03,1803.0,1808.0999755859375,1787.9000244140625,1805.800048828125,466.0,1466.9500122070312,1808.0999755859375,667.3610921893522,466.0,3.996306199103291,-1.9989050896932703,2,2022,3,4,0,34,1,1809.199951171875,1800.300048828125,1795.0
2022-02-04,1806.5999755859375,1813.699951171875,1792.5,1806.0,571.0,1495.7999877929688,1813.699951171875,616.5955857110558,571.0,3.99594355491287,-1.9987902951832053,2,2022,4,5,0,35,1,1803.0,1809.199951171875,1800.300048828125
2022-02-07,1820.5999755859375,1821.300048828125,1809.0999755859375,1812.199951171875,601.0,1510.8999938964844,1821.300048828125,606.6220916760094,601.0,3.9985496383538184,-1.9995622802377195,2,2022,7,1,0,38,1,1806.5999755859375,1803.0,1809.199951171875
2022-02-08,1826.5999755859375,1827.5999755859375,1815.0,1818.9000244140625,108.0,1392.375,1827.5999755859375,856.2661983042416,108.0,3.9992453277638518,-1.9997727978932482,2,2022,8,2,0,39,1,1820.5999755859375,1806.5999755859375,1803.0
2022-02-09,1835.199951171875,1835.199951171875,1825.300048828125,1825.4000244140625,683.0,1542.2250061035156,1835.199951171875,572.8354913236763,683.0,3.9986934216019883,-1.9996050015449456,2,2022,9,3,0,40,1,1826.5999755859375,1820.5999755859375,1806.5999755859375
2022-02-10,1836.199951171875,1842.0999755859375,1820.800048828125,1833.300048828125,365.0,1465.3000183105469,1842.0999755859375,733.585403402554,365.0,3.9971548463923945,-1.9991492186435391,2,2022,10,4,0,41,1,1835.199951171875,1826.5999755859375,1820.5999755859375
2022-02-11,1840.800048828125,1864.800048828125,1822.0,1822.0,181.0,1422.4500122070312,1864.800048828125,827.8792329799164,181.0,3.988332032060786,-1.9964166877461542,2,2022,11,5,0,42,1,1836.199951171875,1835.199951171875,1826.5999755859375
2022-02-14,1868.0,1870.5999755859375,1854.5999755859375,1861.800048828125,79.0,1416.5,1870.5999755859375,891.6906713133725,79.0,3.998924211929687,-1.9996768702070336,2,2022,14,1,0,45,1,1840.800048828125,1836.199951171875,1835.199951171875
2022-02-15,1854.800048828125,1879.699951171875,1847.4000244140625,1872.5999755859375,86.0,1421.4249877929688,1879.699951171875,890.3911952088093,86.0,3.9951123363060255,-1.9985507349290774,2,2022,15,2,0,46,1,1868.0,1840.800048828125,1836.199951171875
2022-02-16,1870.199951171875,1870.199951171875,1856.300048828125,1858.699951171875,34.0,1404.7999877929688,1870.199951171875,913.8867935574976,34.0,3.9991224079343617,-1.9997352540336315,2,2022,16,3,0,47,1,1854.800048828125,1868.0,1840.800048828125
2022-02-17,1900.699951171875,1900.699951171875,1876.199951171875,1876.300048828125,393.0,1511.5499877929688,1900.699951171875,745.789061331876,393.0,3.9952762831090176,-1.9985618358939998,2,2022,17,4,0,48,1,1870.199951171875,1854.800048828125,1868.0
2022-02-18,1898.5999755859375,1899.4000244140625,1890.699951171875,1899.4000244140625,51.0,1435.125,1899.4000244140625,922.7591141696755,51.0,3.9996036837631763,-1.9998816006154434,2,2022,18,5,0,49,1,1900.699951171875,1870.199951171875,1854.800048828125
2022-02-22,1906.0999755859375,1912.0,1890.800048828125,1908.0999755859375,173.0,1470.9750061035156,1912.0,865.3657159749558,173.0,3.9977184591048918,-1.9993214194788478,2,2022,22,2,0,53,1,1898.5999755859375,1900.699951171875,1870.199951171875
2022-02-23,1909.199951171875,1910.5999755859375,1895.699951171875,1896.5999755859375,73.0,1443.9749755859375,1910.5999755859375,914.008774301607,73.0,3.998891780615974,-1.9996652037797154,2,2022,23,3,0,54,1,1906.0999755859375,1898.5999755859375,1900.699951171875
2022-02-24,1925.0999755859375,1972.5,1911.699951171875,1911.9000244140625,2706.0,2125.5249938964844,2706.0,388.03979948386836,1911.699951171875,3.886108168121197,1.9680074027424932,2,2022,24,4,0,55,1,1909.199951171875,1906.0999755859375,1898.5999755859375
2022-02-25,1886.5,1920.0,1883.5999755859375,1906.9000244140625,586.0,1574.125,1920.0,658.9219753095953,586.0,3.9894883062273827,-1.996876886802899,2,2022,25,5,0,56,1,1925.0999755859375,1909.199951171875,1906.0999755859375
2022-02-28,1899.4000244140625,1928.4000244140625,1894.199951171875,1928.300048828125,390.0,1535.2250061035156,1928.4000244140625,763.65304295168,390.0,3.990982841710018,-1.9973472462379165,2,2022,28,1,0,59,1,1886.5,1925.0999755859375,1909.199951171875
2022-03-01,1942.4000244140625,1942.4000244140625,1903.800048828125,1908.300048828125,547.0,1575.3750305175781,1942.4000244140625,685.7999246636746,547.0,3.987590174362065,-1.9961906769098532,3,2022,1,2,0,60,1,1899.4000244140625,1886.5,1925.0999755859375
2022-03-02,1920.9000244140625,1948.199951171875,1919.800048828125,1945.5999755859375,109.0,1480.6499938964844,1948.199951171875,914.5231771300151,109.0,3.996033298011614,-1.9988249728307534,3,2022,2,3,0,61,1,1942.4000244140625,1899.4000244140625,1886.5
2022-03-03,1934.4000244140625,1940.300048828125,1924.800048828125,1930.5,122.0,1479.4000244140625,1940.300048828125,904.9559894466068,122.0,3.9990015498525757,-1.999699578248613,3,2022,3,4,0,62,1,1920.9000244140625,1942.4000244140625,1899.4000244140625
2022-03-04,1965.0999755859375,1970.9000244140625,1935.5999755859375,1937.0,47.0,1472.625,1970.9000244140625,950.5567858232062,47.0,3.994176831756338,-1.9982243179531385,3,2022,4,5,0,63,1,1934.4000244140625,1920.9000244140625,1942.4000244140625
2022-03-07,1993.9000244140625,2001.0999755859375,1963.0,1989.0,2516.0,2117.2749938964844,2516.0,266.2915151812689,1963.0,3.9307102089497796,1.9784741069628127,3,2022,7,1,0,66,1,1965.0999755859375,1934.4000244140625,1920.9000244140625
2022-03-08,2040.0999755859375,2072.0,1998.0,1999.4000244140625,1813.0,1970.6000061035156,2072.0,110.60428172280137,1813.0,2.6235395543844824,-1.3930844135025198,3,2022,8,2,0,67,1,1993.9000244140625,1965.0999755859375,1934.4000244140625
2022-03-09,1985.9000244140625,2063.0,1980.800048828125,2053.60009765625,1022.0,1779.8500366210938,2063.0,506.56706798173224,1022.0,3.890193013851327,-1.9690227484024148,3,2022,9,3,0,68,1,2040.0999755859375,1993.9000244140625,1965.0999755859375
